Cluster;ID;Description;GeneRatio;BgRatio;pvalue;p.adjust;qvalue;geneID;Count;geneSymbol
nonTprogWTopen;GO:0042770;signal transduction in response to DNA damage;10/551;174/28564;2,11900275294411e-03;2,43068391736449e-02;1,81039915414758e-02;55982/77065/15258/107765/53314/12952/12578/11350/12505/19891;10;Paxip1/Ints7/Hipk2/Ankrd1/Batf/Cry1/Cdkn2a/Abl1/Cd44/Rpa2
nonTprogWTopen;GO:0016447;somatic recombination of immunoglobulin gene segments;6/551;69/28564;2,15096529511702e-03;2,45491782170661e-02;1,82844882305321e-02;57765/55982/21947/50723/53314/108655;6;Tbx21/Paxip1/Cd40lg/Icosl/Batf/Foxp1
nonTprogWTopen;GO:1901224;positive regulation of NIK/NF-kappaB signaling;6/551;69/28564;2,15096529511702e-03;2,45491782170661e-02;1,82844882305321e-02;20698/60595/16182/15289/13649/171211;6;Sphk1/Actn4/Il18r1/Hmgb1/Egfr/Edaradd
nonTprogWTopen;GO:0070301;cellular response to hydrogen peroxide;7/551;93/28564;2,17175460561141e-03;2,45742430188459e-02;1,83031567606593e-02;20698/16952/18124/108655/12578/11350/16193;7;Sphk1/Anxa1/Nr4a3/Foxp1/Cdkn2a/Abl1/Il6
nonTprogWTopen;GO:0038061;NIK/NF-kappaB signaling;8/551;119/28564;2,20331188766454e-03;2,45742430188459e-02;1,83031567606593e-02;20698/60595/16182/240354/15289/54672/13649/171211;8;Sphk1/Actn4/Il18r1/Malt1/Hmgb1/Adgrg3/Egfr/Edaradd
nonTprogWTopen;GO:1901989;positive regulation of cell cycle phase transition;8/551;119/28564;2,20331188766454e-03;2,45742430188459e-02;1,83031567606593e-02;16952/12444/108058/72290/53869/19645/74370/13649;8;Anxa1/Ccnd2/Camk2d/Lsm11/Rab11a/Rb1/Rptor/Egfr
nonTprogWTopen;GO:0045060;negative thymic T cell selection;3/551;14/28564;2,21750488189649e-03;2,45742430188459e-02;1,83031567606593e-02;12501/94176/12775;3;Cd3e/Dock2/Ccr7
nonTprogWTopen;GO:0070255;regulation of mucus secretion;3/551;14/28564;2,21750488189649e-03;2,45742430188459e-02;1,83031567606593e-02;83671/13649/74244;3;Sytl2/Egfr/Atg7
nonTprogWTopen;GO:0090153;regulation of sphingolipid biosynthetic process;3/551;14/28564;2,21750488189649e-03;2,45742430188459e-02;1,83031567606593e-02;20698/238011/74244;3;Sphk1/Enpp7/Atg7
nonTprogWTopen;GO:1902510;regulation of apoptotic DNA fragmentation;3/551;14/28564;2,21750488189649e-03;2,45742430188459e-02;1,83031567606593e-02;14464/12578/16193;3;Gata5/Cdkn2a/Il6
nonTprogWTopen;GO:1905038;regulation of membrane lipid metabolic process;3/551;14/28564;2,21750488189649e-03;2,45742430188459e-02;1,83031567606593e-02;20698/238011/74244;3;Sphk1/Enpp7/Atg7
nonTprogWTopen;GO:0031100;animal organ regeneration;4/551;29/28564;2,21824440404061e-03;2,45742430188459e-02;1,83031567606593e-02;16878/11806/13649/16193;4;Lif/Apoa1/Egfr/Il6
nonTprogWTopen;GO:0032740;positive regulation of interleukin-17 production;4/551;29/28564;2,21824440404061e-03;2,45742430188459e-02;1,83031567606593e-02;20698/20290/76438/16193;4;Sphk1/Ccl1/Rftn1/Il6
nonTprogWTopen;GO:0034104;negative regulation of tissue remodeling;4/551;29/28564;2,21824440404061e-03;2,45742430188459e-02;1,83031567606593e-02;18439/27220/109934/16193;4;P2rx7/Cartpt/Abr/Il6
nonTprogWTopen;GO:0046639;negative regulation of alpha-beta T cell differentiation;4/551;29/28564;2,21824440404061e-03;2,45742430188459e-02;1,83031567606593e-02;57765/16952/15289/12394;4;Tbx21/Anxa1/Hmgb1/Runx1
nonTprogWTopen;GO:0051896;regulation of protein kinase B signaling;10/551;176/28564;2,30343646467052e-03;2,53858113347526e-02;1,89076214473897e-02;14538/19271/13649/13051/75747/13198/234515/17188/320664/16193;10;Gcnt2/Ptprj/Egfr/Cx3cr1/Sesn3/Ddit3/Inpp4b/Maz/Cass4/Il6
nonTprogWTopen;GO:0061572;actin filament bundle organization;10/551;176/28564;2,30343646467052e-03;2,53858113347526e-02;1,89076214473897e-02;13609/54132/13860/60595/18479/14026/11806/22417/11350/20194;10;S1pr1/Pdlim1/Eps8/Actn4/Pak1/Evl/Apoa1/Wnt4/Abl1/S100a10
nonTprogWTopen;GO:0051899;membrane depolarization;7/551;94/28564;2,30831036634696e-03;2,53858113347526e-02;1,89076214473897e-02;22629/14613/20273/108058/18439/18762/12578;7;Ywhah/Gja5/Scn8a/Camk2d/P2rx7/Prkcz/Cdkn2a
nonTprogWTopen;GO:0090100;positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway;8/551;120/28564;2,32177251013931e-03;2,54720369090587e-02;1,89718431693810e-02;69260/225743/18007/15258/18129/12005/17702/105083;8;Ing2/Rnf165/Neo1/Hipk2/Notch2/Axin1/Msx2/Pelo
nonTprogWTopen;GO:0034612;response to tumor necrosis factor;11/551;207/28564;2,40447274126751e-03;2,63156183349833e-02;1,96001515598872e-02;20698/12193/60595/11806/26413/107765/22029/20290/16764/16193/20305;11;Sphk1/Zfp36l2/Actn4/Apoa1/Mapk1/Ankrd1/Traf1/Ccl1/Aff3/Il6/Ccl6
nonTprogWTopen;GO:1903522;regulation of blood circulation;13/551;270/28564;2,42386375150782e-03;2,64639196580288e-02;1,97106079577275e-02;12287/74318/14613/14168/18578/11608/11535/12310/13649/11418/24111/67972/11350;13;Cacna1b/Hopx/Gja5/Fgf13/Pde4b/Agtr1b/Adm/Calca/Egfr/Asic2/Uts2/Atp2b1/Abl1
nonTprogWTopen;GO:0050708;regulation of protein secretion;15/551;336/28564;2,43084579192606e-03;2,64763516423485e-02;1,97198674314649e-02;11845/14613/16952/18439/18007/74370/107765/27220/229877/13649/24111/20866/16193/26921/74244;15;Arf6/Gja5/Anxa1/P2rx7/Neo1/Rptor/Ankrd1/Cartpt/Rap1gds1/Egfr/Uts2/Stim1/Il6/Map4k4/Atg7
nonTprogWTopen;GO:0033674;positive regulation of kinase activity;18/551;440/28564;2,46141648127055e-03;2,67450313588414e-02;1,99199829331147e-02;12444/50754/18439/18479/16194/240354/320207/74370/27220/12005/68652/13649/20187/12775/18762/11350/320664/19386;18;Ccnd2/Fbxw7/P2rx7/Pak1/Il6ra/Malt1/Pik3r5/Rptor/Cartpt/Axin1/Tab2/Egfr/Ryk/Ccr7/Prkcz/Abl1/Cass4/Ranbp2
nonTprogWTopen;GO:1905521;regulation of macrophage migration;5/551;49/28564;2,48524416997784e-03;2,69393333353340e-02;2,00647011053864e-02;26413/19271/13051/109934/12775;5;Mapk1/Ptprj/Cx3cr1/Abr/Ccr7
nonTprogWTopen;GO:0030308;negative regulation of cell growth;11/551;208/28564;2,49581693519901e-03;2,69893712014003e-02;2,01019698385832e-02;20361/14168/232854/20355/18479/19645/19271/20187/108655/12578/170770;11;Sema7a/Fgf13/Zfp418/Sema4f/Pak1/Rb1/Ptprj/Ryk/Foxp1/Cdkn2a/Bbc3
nonTprogWTopen;GO:0015732;prostaglandin transport;4/551;30/28564;2,52092959829190e-03;2,71314299521630e-02;2,02077767023974e-02;12780/18439/64292/108116;4;Abcc2/P2rx7/Ptges/Slco3a1
nonTprogWTopen;GO:0033081;regulation of T cell differentiation in thymus;4/551;30/28564;2,52092959829190e-03;2,71314299521630e-02;2,02077767023974e-02;16197/12578/67596/13655;4;Il7r/Cdkn2a/Tespa1/Egr3
nonTprogWTopen;GO:0010970;transport along microtubule;10/551;179/28564;2,60405550856599e-03;2,78935591236702e-02;2,07754185901768e-02;74019/67166/75665/216781/235180/73916/16561/18762/50850/16783;10;Traf3ip1/Arl8b/Bicdl1/Trim58/Fez1/Ift57/Kif1b/Prkcz/Spast/Lamp1
nonTprogWTopen;GO:0032635;interleukin-6 production;10/551;179/28564;2,60405550856599e-03;2,78935591236702e-02;2,07754185901768e-02;20128/77125/16800/18439/16194/15289/16170/16598/16193/73914;10;Trim30a/Il33/Arhgef2/P2rx7/Il6ra/Hmgb1/Il16/Klf2/Il6/Irak3
nonTprogWTopen;GO:0045860;positive regulation of protein kinase activity;16/551;373/28564;2,63690996839629e-03;2,81788657235934e-02;2,09879179709000e-02;12444/50754/18439/18479/16194/240354/320207/74370/27220/12005/68652/13649/12775/18762/11350/320664;16;Ccnd2/Fbxw7/P2rx7/Pak1/Il6ra/Malt1/Pik3r5/Rptor/Cartpt/Axin1/Tab2/Egfr/Ccr7/Prkcz/Abl1/Cass4
nonTprogWTopen;GO:0034655;nucleobase-containing compound catabolic process;17/551;408/28564;2,65888518937095e-03;2,83468442189171e-02;2,11130301352898e-02;11872/12193/71891/107569/14464/233833/22057/66441/15568/213988/56463/53893/69577/619605/12578/105083/16193;17;Art2b/Zfp36l2/Cdadc1/Nt5c3/Gata5/Tnrc6a/Tob1/Magohb/Elavl1/Tnrc6b/Snd1/Nudt5/Fastkd3/Zcchc17/Cdkn2a/Pelo/Il6
nonTprogWTopen;GO:0090092;regulation of transmembrane receptor protein serine/threonine kinase signaling pathway;13/551;273/28564;2,66605025895629e-03;2,83565110876313e-02;2,11202301216058e-02;69260/94093/225743/18007/15258/52662/22057/18129/12005/20660/17702/11350/105083;13;Ing2/Trim33/Rnf165/Neo1/Hipk2/Ldlrad4/Tob1/Notch2/Axin1/Sorl1/Msx2/Abl1/Pelo
nonTprogWTopen;GO:0042594;response to starvation;11/551;210/28564;2,68692469477734e-03;2,85116060703422e-02;2,12357465091979e-02;233833/26413/192197/74370/93739/27220/75747/13198/22417/223453/74244;11;Tnrc6a/Mapk1/Bcas3/Rptor/Gabarapl2/Cartpt/Sesn3/Ddit3/Wnt4/Dap/Atg7
nonTprogWTopen;GO:1903038;negative regulation of leukocyte cell-cell adhesion;9/551;151/28564;2,72687274921679e-03;2,85925464585403e-02;2,12960317685373e-02;57765/16952/16184/213208/15289/12578/12505/27027/12394;9;Tbx21/Anxa1/Il2ra/Il20rb/Hmgb1/Cdkn2a/Cd44/Tspan32/Runx1
nonTprogWTopen;GO:0032736;positive regulation of interleukin-13 production;3/551;15/28564;2,73241505551710e-03;2,85925464585403e-02;2,12960317685373e-02;77125/16364/18762;3;Il33/Irf4/Prkcz
nonTprogWTopen;GO:0043383;negative T cell selection;3/551;15/28564;2,73241505551710e-03;2,85925464585403e-02;2,12960317685373e-02;12501/94176/12775;3;Cd3e/Dock2/Ccr7
nonTprogWTopen;GO:0060211;regulation of nuclear-transcribed mRNA poly(A) tail shortening;3/551;15/28564;2,73241505551710e-03;2,85925464585403e-02;2,12960317685373e-02;233833/22057/213988;3;Tnrc6a/Tob1/Tnrc6b
nonTprogWTopen;GO:0061052;negative regulation of cell growth involved in cardiac muscle cell development;3/551;15/28564;2,73241505551710e-03;2,85925464585403e-02;2,12960317685373e-02;232854/18479/108655;3;Zfp418/Pak1/Foxp1
nonTprogWTopen;GO:1900153;positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay;3/551;15/28564;2,73241505551710e-03;2,85925464585403e-02;2,12960317685373e-02;12193/22057/213988;3;Zfp36l2/Tob1/Tnrc6b
nonTprogWTopen;GO:0061515;myeloid cell development;7/551;97/28564;2,75793640420251e-03;2,87931102475612e-02;2,14454138051740e-02;50754/18129/216781/16598/108655/29809/14247;7;Fbxw7/Notch2/Trim58/Klf2/Foxp1/Rabgap1l/Fli1
nonTprogWTopen;GO:0022408;negative regulation of cell-cell adhesion;11/551;211/28564;2,78681189473175e-03;2,90276889540910e-02;2,16201305130309e-02;57765/16952/16184/213208/11806/15289/12578/11350/12505/27027/12394;11;Tbx21/Anxa1/Il2ra/Il20rb/Apoa1/Hmgb1/Cdkn2a/Abl1/Cd44/Tspan32/Runx1
nonTprogWTopen;GO:0001909;leukocyte mediated cytotoxicity;10/551;181/28564;2,82135142420271e-03;2,93200534473910e-02;2,18378866875758e-02;12611/18439/76797/16904/16197/67166/13051/232408/225825/16783;10;Cebpg/P2rx7/2410137M14Rik/Gzmm/Il7r/Arl8b/Cx3cr1/Klrb1f/Cd226/Lamp1
nonTprogWTopen;GO:0072659;protein localization to plasma membrane;14/551;308/28564;2,84336357069755e-03;2,93567531672922e-02;2,18652210280846e-02;11845/14168/108058/83671/53869/67457/192786/13649/78473/53330/20660/18762/20194/102193;14;Arf6/Fgf13/Camk2d/Sytl2/Rab11a/Frmd8/Rapgef6/Egfr/Skap1/Vamp4/Sorl1/Prkcz/S100a10/Zdhhc7
nonTprogWTopen;GO:0051261;protein depolymerization;8/551;124/28564;2,84638919605157e-03;2,93567531672922e-02;2,18652210280846e-02;16800/14168/13860/14026/14489/20405/11827/29877;8;Arhgef2/Fgf13/Eps8/Evl/Mtpn/Sh3gl1/Aqp2/Hdgfl3
nonTprogWTopen;GO:0010800;positive regulation of peptidyl-threonine phosphorylation;4/551;31/28564;2,85079924820317e-03;2,93567531672922e-02;2,18652210280846e-02;20698/26413/74370/12005;4;Sphk1/Mapk1/Rptor/Axin1
nonTprogWTopen;GO:1905523;positive regulation of macrophage migration;4/551;31/28564;2,85079924820317e-03;2,93567531672922e-02;2,18652210280846e-02;26413/19271/13051/12775;4;Mapk1/Ptprj/Cx3cr1/Ccr7
nonTprogWTopen;GO:1905330;regulation of morphogenesis of an epithelium;6/551;73/28564;2,86378832862811e-03;2,94236392676053e-02;2,19150385047899e-02;16878/11608/16411/108655/22417/11350;6;Lif/Agtr1b/Itgax/Foxp1/Wnt4/Abl1
nonTprogWTopen;GO:0031032;actomyosin structure organization;11/551;212/28564;2,88967154773857e-03;2,96224022235372e-02;2,20630792618477e-02;13609/54132/21393/13007/18479/14026/11806/269587/22417/11350/20194;11;S1pr1/Pdlim1/Tcap/Csrp1/Pak1/Evl/Apoa1/Epb41/Wnt4/Abl1/S100a10
nonTprogWTopen;GO:1901652;response to peptide;18/551;447/28564;2,90914489895464e-03;2,97500202634546e-02;2,21581305311098e-02;12287/21406/16800/16952/18124/18479/11608/26413/19645/19271/12952/229877/20660/75747/67972/18762/12295/102193;18;Cacna1b/Tcf12/Arhgef2/Anxa1/Nr4a3/Pak1/Agtr1b/Mapk1/Rb1/Ptprj/Cry1/Rap1gds1/Sorl1/Sesn3/Atp2b1/Prkcz/Cacnb1/Zdhhc7
nonTprogWTopen;GO:0048732;gland development;19/551;483/28564;2,91846491269042e-03;2,97500202634546e-02;2,21581305311098e-02;11845/108961/16952/22409/11806/26413/18129/13649/21817/22417/17158/17702/12578/11350/12505/16193/74244/171211/12394;19;Arf6/E2f8/Anxa1/Wnt10a/Apoa1/Mapk1/Notch2/Egfr/Tgm2/Wnt4/Man2a1/Msx2/Cdkn2a/Abl1/Cd44/Il6/Atg7/Edaradd/Runx1
nonTprogWTopen;GO:1901222;regulation of NIK/NF-kappaB signaling;7/551;98/28564;2,92181836619671e-03;2,97500202634546e-02;2,21581305311098e-02;20698/60595/16182/15289/54672/13649/171211;7;Sphk1/Actn4/Il18r1/Hmgb1/Adgrg3/Egfr/Edaradd
nonTprogWTopen;GO:0016601;Rac protein signal transduction;5/551;51/28564;2,96675709830154e-03;3,01398574269154e-02;2,24484853838913e-02;11845/19417/13860/108058/94176;5;Arf6/Rasgrf1/Eps8/Camk2d/Dock2
nonTprogWTopen;GO:0050728;negative regulation of inflammatory response;9/551;153/28564;2,97803095432996e-03;3,01867075035102e-02;2,24833798176895e-02;16184/213208/11806/12802/19645/13051/109934/12505/13024;9;Il2ra/Il20rb/Apoa1/Cnr2/Rb1/Cx3cr1/Abr/Cd44/Ctla2a
nonTprogWTopen;GO:0030705;cytoskeleton-dependent intracellular transport;11/551;213/28564;2,99556718468145e-03;3,02966850754278e-02;2,25652922793438e-02;74019/60595/67166/75665/216781/235180/73916/16561/18762/50850/16783;11;Traf3ip1/Actn4/Arl8b/Bicdl1/Trim58/Fez1/Ift57/Kif1b/Prkcz/Spast/Lamp1
nonTprogWTopen;GO:0002763;positive regulation of myeloid leukocyte differentiation;6/551;74/28564;3,06671082889813e-03;3,09373495371584e-02;2,30424659633937e-02;16878/19645/14159/18129/18996/12394;6;Lif/Rb1/Fes/Notch2/Pou4f1/Runx1
nonTprogWTopen;GO:0007044;cell-substrate junction assembly;7/551;99/28564;3,09305216074437e-03;3,09373495371584e-02;2,30424659633937e-02;21838/192197/19271/22417/11350/20194/26921;7;Thy1/Bcas3/Ptprj/Wnt4/Abl1/S100a10/Map4k4
nonTprogWTopen;GO:0046888;negative regulation of hormone secretion;7/551;99/28564;3,09305216074437e-03;3,09373495371584e-02;2,30424659633937e-02;16878/74370/12952/27220/24111/16193/26921;7;Lif/Rptor/Cry1/Cartpt/Uts2/Il6/Map4k4
nonTprogWTopen;GO:0051492;regulation of stress fiber assembly;7/551;99/28564;3,09305216074437e-03;3,09373495371584e-02;2,30424659633937e-02;13609/18479/14026/11806/22417/11350/20194;7;S1pr1/Pak1/Evl/Apoa1/Wnt4/Abl1/S100a10
nonTprogWTopen;GO:1902882;regulation of response to oxidative stress;7/551;99/28564;3,09305216074437e-03;3,09373495371584e-02;2,30424659633937e-02;18124/383766/50754/75747/108655/11350/74244;7;Nr4a3/Tldc2/Fbxw7/Sesn3/Foxp1/Abl1/Atg7
nonTprogWTopen;GO:0002262;myeloid cell homeostasis;11/551;214/28564;3,10456300781399e-03;3,09417506570721e-02;2,30457439641704e-02;16952/18578/12611/19645/15289/12005/218476/216781/16598/12505/16193;11;Anxa1/Pde4b/Cebpg/Rb1/Hmgb1/Axin1/Gcnt4/Trim58/Klf2/Cd44/Il6
nonTprogWTopen;GO:0022604;regulation of cell morphogenesis;13/551;278/28564;3,11347704141687e-03;3,09417506570721e-02;2,30457439641704e-02;15212/244418/260409/16952/13860/67938/217340/66713/14159/74202/269587/12505/16193;13;Hexb/Prag1/Cdc42ep3/Anxa1/Eps8/Myl12b/Rnf157/Actr2/Fes/Fblim1/Epb41/Cd44/Il6
nonTprogWTopen;GO:0071216;cellular response to biotic stimulus;15/551;345/28564;3,11705218608393e-03;3,09417506570721e-02;2,30457439641704e-02;20128/18578/240354/26413/231130/387218/15289/107765/667823/18129/13051/13198/11350/16193/414084;15;Trim30a/Pde4b/Malt1/Mapk1/Tnip2/Mir26a-1/Hmgb1/Ankrd1/Trim5/Notch2/Cx3cr1/Ddit3/Abl1/Il6/Tnip3
nonTprogWTopen;GO:0044772;mitotic cell cycle phase transition;18/551;450/28564;3,12080777980180e-03;3,09417506570721e-02;2,30457439641704e-02;77045/12193/16952/56696/12444/13860/108058/72290/53869/387218/19645/74370/13649/239985/59126/12578/19891/50850;18;Bcl7a/Zfp36l2/Anxa1/Gpr132/Ccnd2/Eps8/Camk2d/Lsm11/Rab11a/Mir26a-1/Rb1/Rptor/Egfr/Arid1b/Nek6/Cdkn2a/Rpa2/Spast
nonTprogWTopen;GO:0002688;regulation of leukocyte chemotaxis;8/551;126/28564;3,14115862282003e-03;3,10755234061082e-02;2,31453793260423e-02;20343/26413/15289/19271/13051/217835/20290/12775;8;Sell/Mapk1/Hmgb1/Ptprj/Cx3cr1/Rin3/Ccl1/Ccr7
nonTprogWTopen;GO:0051438;regulation of ubiquitin-protein transferase activity;5/551;52/28564;3,23120389570930e-03;3,18966990227861e-02;2,37569996322532e-02;50754/76863/12005/12578/11350;5;Fbxw7/Dcun1d5/Axin1/Cdkn2a/Abl1
nonTprogWTopen;GO:0002690;positive regulation of leukocyte chemotaxis;7/551;100/28564;3,27184968759926e-03;3,22277194228527e-02;2,40035471360257e-02;20343/26413/15289/19271/13051/20290/12775;7;Sell/Mapk1/Hmgb1/Ptprj/Cx3cr1/Ccl1/Ccr7
nonTprogWTopen;GO:0051209;release of sequestered calcium ion into cytosol;8/551;127/28564;3,29716821809580e-03;3,24066576923906e-02;2,41368222564565e-02;21838/108058/18439/269615/13198/11350/170770/12766;8;Thy1/Camk2d/P2rx7/Plch2/Ddit3/Abl1/Bbc3/Cxcr3
nonTprogWTopen;GO:0110053;regulation of actin filament organization;13/551;280/28564;3,30876192429474e-03;3,24425263095764e-02;2,41635375828507e-02;11845/13609/277360/13860/63985/18479/14026/11806/218397/14489/22417/11350/20194;13;Arf6/S1pr1/Prex1/Eps8/Gmfb/Pak1/Evl/Apoa1/Rasa1/Mtpn/Wnt4/Abl1/S100a10
nonTprogWTopen;GO:1903624;regulation of DNA catabolic process;3/551;16/28564;3,31513786831469e-03;3,24425263095764e-02;2,41635375828507e-02;14464/12578/16193;3;Gata5/Cdkn2a/Il6
nonTprogWTopen;GO:0036473;cell death in response to oxidative stress;7/551;101/28564;3,45842455296814e-03;3,34342629038372e-02;2,49021935136201e-02;17279/18124/383766/50754/108655/11350/74244;7;Melk/Nr4a3/Tldc2/Fbxw7/Foxp1/Abl1/Atg7
nonTprogWTopen;GO:0002040;sprouting angiogenesis;8/551;128/28564;3,45912562090114e-03;3,34342629038372e-02;2,49021935136201e-02;108961/16952/50754/11608/15289/16598/11350/13655;8;E2f8/Anxa1/Fbxw7/Agtr1b/Hmgb1/Klf2/Abl1/Egr3
nonTprogWTopen;GO:0043280;positive regulation of cysteine-type endopeptidase activity involved in apoptotic process;8/551;128/28564;3,45912562090114e-03;3,34342629038372e-02;2,49021935136201e-02;53313/432763/240354/15289/73916/12578/170770/223453;8;Atp2a3/Prr7/Malt1/Hmgb1/Ift57/Cdkn2a/Bbc3/Dap
nonTprogWTopen;GO:0051283;negative regulation of sequestering of calcium ion;8/551;128/28564;3,45912562090114e-03;3,34342629038372e-02;2,49021935136201e-02;21838/108058/18439/269615/13198/11350/170770/12766;8;Thy1/Camk2d/P2rx7/Plch2/Ddit3/Abl1/Bbc3/Cxcr3
nonTprogWTopen;GO:0071214;cellular response to abiotic stimulus;15/551;349/28564;3,46946224316170e-03;3,34342629038372e-02;2,49021935136201e-02;244694/12444/50754/18013/77065/114230/234839/387218/74370/107765/26447/11418/22590/11827/170770;15;Kdm4d/Ccnd2/Fbxw7/Neurod2/Ints7/Aipl1/Piezo1/Mir26a-1/Rptor/Ankrd1/Poli/Asic2/Xpa/Aqp2/Bbc3
nonTprogWTopen;GO:0104004;cellular response to environmental stimulus;15/551;349/28564;3,46946224316170e-03;3,34342629038372e-02;2,49021935136201e-02;244694/12444/50754/18013/77065/114230/234839/387218/74370/107765/26447/11418/22590/11827/170770;15;Kdm4d/Ccnd2/Fbxw7/Neurod2/Ints7/Aipl1/Piezo1/Mir26a-1/Rptor/Ankrd1/Poli/Asic2/Xpa/Aqp2/Bbc3
nonTprogWTopen;GO:0001763;morphogenesis of a branching structure;12/551;249/28564;3,47551044531170e-03;3,34342629038372e-02;2,49021935136201e-02;14168/18479/11608/11535/12614/21817/14531/22417/17702/11350/12505/16193;12;Fgf13/Pak1/Agtr1b/Adm/Celsr1/Tgm2/Gcm1/Wnt4/Msx2/Abl1/Cd44/Il6
nonTprogWTopen;GO:1903320;regulation of protein modification by small protein conjugation or removal;12/551;249/28564;3,47551044531170e-03;3,34342629038372e-02;2,49021935136201e-02;20698/432763/55982/50754/54354/76863/12952/12005/12578/11350/74244/70790;12;Sphk1/Prr7/Paxip1/Fbxw7/Rassf5/Dcun1d5/Cry1/Axin1/Cdkn2a/Abl1/Atg7/Ubr5
nonTprogWTopen;GO:0016445;somatic diversification of immunoglobulins;6/551;76/28564;3,50451081833605e-03;3,36418188938149e-02;2,50567834156677e-02;57765/55982/21947/50723/53314/108655;6;Tbx21/Paxip1/Cd40lg/Icosl/Batf/Foxp1
nonTprogWTopen;GO:0002823;negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains;5/551;53/28564;3,51220180527945e-03;3,36443686674867e-02;2,50586825141336e-02;57765/77125/213208/17082/16197;5;Tbx21/Il33/Il20rb/Il1rl1/Il7r
nonTprogWTopen;GO:0032388;positive regulation of intracellular transport;10/551;187/28564;3,56135205104316e-03;3,39715497753191e-02;2,53023704723421e-02;50754/19259/18479/26413/192197/20660/235180/170770/16193/70790;10;Fbxw7/Ptpn5/Pak1/Mapk1/Bcas3/Sorl1/Fez1/Bbc3/Il6/Ubr5
nonTprogWTopen;GO:0071356;cellular response to tumor necrosis factor;10/551;187/28564;3,56135205104316e-03;3,39715497753191e-02;2,53023704723421e-02;20698/12193/60595/11806/26413/107765/22029/20290/16193/20305;10;Sphk1/Zfp36l2/Actn4/Apoa1/Mapk1/Ankrd1/Traf1/Ccl1/Il6/Ccl6
nonTprogWTopen;GO:1903429;regulation of cell maturation;4/551;33/28564;3,59670056264717e-03;3,42366601877192e-02;2,54998275184583e-02;381759/668253/216781/12394;4;Wee2/Dleu2/Trim58/Runx1
nonTprogWTopen;GO:0090630;activation of GTPase activity;7/551;102/28564;3,65299196006901e-03;3,46995944886220e-02;2,58446258942541e-02;232201/19417/100855/192197/218397/109934/29809;7;Arhgap25/Rasgrf1/Tbc1d14/Bcas3/Rasa1/Abr/Rabgap1l
nonTprogWTopen;GO:1903531;negative regulation of secretion by cell;10/551;188/28564;3,69840591087884e-03;3,50468383047677e-02;2,61032567703389e-02;16878/16952/18007/74370/12952/27220/24111/109934/16193/26921;10;Lif/Anxa1/Neo1/Rptor/Cry1/Cartpt/Uts2/Abr/Il6/Map4k4
nonTprogWTopen;GO:2000116;regulation of cysteine-type endopeptidase activity;12/551;251/28564;3,70501777708756e-03;3,50468383047677e-02;2,61032567703389e-02;53313/432763/240354/15289/69169/110651/73916/12578/170770/12505/16193/223453;12;Atp2a3/Prr7/Malt1/Hmgb1/Fcmr/Rps6ka3/Ift57/Cdkn2a/Bbc3/Cd44/Il6/Dap
nonTprogWTopen;GO:0016055;Wnt signaling pathway;18/551;458/28564;3,74870751301985e-03;3,53862369614436e-02;2,63560444884685e-02;621976/22409/81004/67457/21887/14773/12005/13649/20187/12614/66743/13198/22417/11350/12505/77938/70790/21888;18;Tmem170b/Wnt10a/Tbl1xr1/Frmd8/Tle3/Grk5/Axin1/Egfr/Ryk/Celsr1/Rnf220/Ddit3/Wnt4/Abl1/Cd44/Fam53b/Ubr5/Tle4
