consensus;gencode_chr;gencode_start;gencode_end;gencode_gene_name;gencode_characterization;homer_Annotation;homer_Gene.Name;KO1_Tterm;KO2_Tterm;KO3_Tterm;WT1_Tterm;WT2_Tterm;WT3_Tterm;normalized_KO1_Tterm;normalized_KO2_Tterm;normalized_KO3_Tterm;normalized_WT1_Tterm;normalized_WT2_Tterm;normalized_WT3_Tterm;baseMean__group_KO_Tterm_vs_WT_Tterm;log2FoldChange__group_KO_Tterm_vs_WT_Tterm;lfcSE__group_KO_Tterm_vs_WT_Tterm;pvalue__group_KO_Tterm_vs_WT_Tterm;padj__group_KO_Tterm_vs_WT_Tterm
CONS00000045251;chr16;10691366;10692120;Clec16a;gene_body;intron (NM_177562, intron 20 of 22);Socs1;35;19;23;57;43;40;26.4103773216228;19.8566510508264;20.5632607629395;65.0808150914092;41.0070045555084;36.345882840939;49.629586222202;-0.494849024367276;0.329879456184039;0.0016518757347;0.045514704106202
CONS00000062049;chr19;56323708;56324209;Nrap;gene_body;exon (NM_008733, exon 39 of 42);Habp2;28;24;22;51;53;41;21.1283018572982;25.082085537886;19.6692059471595;58.230202976524;50.5435172428359;37.2545299119624;30.6171844596531;-0.494499736139532;0.347682184574978;0.001767404940306;0.047432740521238
CONS00000094776;chr6;54766437;54766950;Znrf2;intergenic;Intergenic;Znrf2;15;33;19;45;48;53;11.3187331378383;34.4878676145932;16.9870414998196;51.3795908616388;45.7752608991722;48.1582947642441;35.0213030892776;-0.49405625064177;0.365887124116747;0.001809979703929;0.048210969000797
CONS00000031953;chr13;55458974;55459475;Grk6;gene_body;intron (NM_001112711, intron 15 of 15);Prr7;56;30;29;78;58;61;42.2566037145965;31.3526069223574;25.9275896576194;89.0579574935073;55.3117735864997;55.4274713324319;43.0579797319558;-0.493910722888621;0.307816367216552;0.001453682025742;0.042281527066729
CONS00000049082;chr16;92697144;92699076;Runx1;TSS_proximal;promoter-TSS (NM_009821);Runx1;380;283;270;387;467;409;286.741239491905;295.759591967572;241.394800260594;441.864481410094;445.355142498196;371.636652048601;322.563608522978;-0.493892703357161;0.13992198442138;4.67476662489699E-06;0.00078582611969
CONS00000081752;chr4;102884588;102885195;Sgip1;gene_body;intron (NM_001285862, intron 6 of 19);Tctex1d1;47;14;22;50;48;55;35.4653638318935;14.6312165637668;19.6692059471595;57.0884342907098;45.7752608991722;49.9755889062911;42.1381876777437;-0.493633513379221;0.337272598446524;0.001729546144856;0.046745709428917
CONS00000021517;chr11;97158923;97159513;Tbkbp1;distal;TTS (NM_008379);Tbkbp1;56;31;40;47;77;94;42.2566037145965;32.3976938197694;35.7621926311991;53.6631282332672;73.431147692422;85.4128246762065;46.7141693775521;-0.493596819182025;0.294467093380795;0.001296268260834;0.039362630272206
CONS00000030438;chr13;32213443;32214402;Gmds;gene_body;intron (NM_146041, intron 4 of 10);Gmds;37;32;33;47;64;67;27.9195417400013;33.4427807171813;29.5038089207393;53.6631282332672;61.0336811988962;60.8793537585728;41.6388039326961;-0.49352559018389;0.299144819468663;0.001357002458375;0.040599312623797
CONS00000044192;chr15;96583114;96583806;Slc38a1;gene_body;intron (NM_001166458, intron 12 of 15);Slc38a1;99;67;101;107;139;155;74.7036387097331;70.0208221265983;90.2995363937777;122.169249382119;132.557526353853;140.840296008638;134.527371251811;-0.493429971572002;0.220615401061227;0.000356816926286;0.017344729753962
CONS00000109236;chr8;81466527;81467194;Inpp4b;gene_body;intron (NM_001297593, intron 1 of 23);Inpp4b;14;18;27;48;54;24;10.5641509286491;18.8115641534145;24.1394800260594;54.8048969190814;51.4971685115687;21.8075297045634;32.9899061894704;-0.493398482003614;0.370472918904387;0.001816655082346;0.048298202388154
CONS00000075244;chr3;96564533;96565134;Txnip;distal;intron (NR_040409, intron 1 of 3);Gm15441;78;57;50;90;77;145;58.8574123167594;59.5699531524792;44.7027407889989;102.759181723278;73.431147692422;131.753825298404;70.6478296208148;-0.49315518372393;0.286340200686914;0.001196995898775;0.037656324467829
CONS00000031712;chr13;52566020;52567281;Syk;intergenic;Intergenic;Gm2848;71;46;77;92;121;86;53.5753368524348;48.0739972809481;68.8422208150583;105.042719094906;115.391803516663;78.1436481080188;87.1149835960258;-0.492986842645745;0.243659505760738;0.000621391600631;0.025163480962136
CONS00000105545;chr7;128128526;128129772;Itgax;TSS_proximal;promoter-TSS (NM_001363985);Itgax;101;71;107;127;143;145;76.2128031281115;74.201169716246;95.6638652884576;145.004623098403;136.372131428784;131.753825298404;101.106980364149;-0.492877059692348;0.217841905848992;0.000334131762505;0.016608657993655
CONS00000034961;chr13;114795279;114796264;Mocs2;intergenic;Intergenic;Mocs2;47;42;62;88;114;55;35.4653638318935;43.8936496913004;55.4313985783586;100.475644351649;108.716244635534;49.9755889062911;65.4629724629366;-0.4926461899807;0.294326736141856;0.00131225287364;0.039662038451282
CONS00000070456;chr2;157096015;157096751;Tldc2;gene_body_overlap_end;exon (NM_001177439, exon 6 of 6);Tldc2;71;35;57;68;120;81;53.5753368524348;36.578041409417;50.9611244994587;77.6402706353653;114.43815224793;73.6004127529014;66.4923779120191;-0.492054191521269;0.282270574541473;0.001161043389902;0.03699645552288
CONS00000102368;chr7;74494717;74496001;Slco3a1;gene_body;intron (NM_001038643, intron 2 of 10);Slco3a1;112;114;70;116;173;158;84.513207429193;119.139906304958;62.5838371045984;132.445167554447;164.981669490766;143.566237221709;139.40128044808;-0.491941662589288;0.215219184898138;0.000316161318231;0.015995285213967
CONS00000037304;chr14;59553134;59553800;Cab39l;gene_body;Intergenic;Cdadc1;52;55;27;61;90;84;39.2382748778396;57.4797793576553;24.1394800260594;69.647889834666;85.8286141859478;76.3263539659718;62.5902511010656;-0.491503042825686;0.297474185981435;0.001374775820144;0.040872782952112
CONS00000098775;chr6;137647196;137647697;Eps8;gene_body;intron (NM_007945, intron 1 of 21);Eps8;35;19;14;39;55;37;26.4103773216228;19.8566510508264;12.5167674209197;44.5289787467537;52.4508197803014;33.6199416278685;30.8350108895128;-0.491425652813303;0.345328132115277;0.001818520986792;0.048325196381936
CONS00000117544;chr9;110920602;110921103;Fam240a;distal;Intergenic;Fam240a;30;11;15;34;30;53;22.6374662756767;11.4959558715311;13.4108222366997;38.8201353176827;28.6095380619826;48.1582947642441;26.5988962292437;-0.491393717968816;0.369270042878984;0.00185451463334;0.048970435649404
CONS00000067145;chr2;92205043;92205658;Phf21a;gene_body;intron (NM_001362833, intron 2 of 18);Mir1955;57;41;51;73;70;94;43.0111859237857;42.8485627938885;45.5967956047789;83.3491140644363;66.7555888112927;85.4128246762065;62.13511198876;-0.491374868158792;0.258809393138966;0.000843748047848;0.030533468368459
CONS00000096890;chr6;108503580;108504170;Itpr1;gene_body;intron (NM_010585, intron 53 of 61);Mir7661;139;76;104;134;189;172;104.886927077302;79.4266042033055;92.9817008411177;152.997003899102;180.24008979049;156.287296216038;100.150963019032;-0.491138816002731;0.249282649194377;0.000717085658595;0.027472165673008
CONS00000037630;chr14;63517580;63518369;Tdh;distal;Intergenic;Tdh;33;25;22;41;54;48;24.9012129032444;26.1271724352979;19.6692059471595;46.812516118382;51.4971685115687;43.6150594091268;35.2817658940255;-0.490880080268952;0.313114838420207;0.001574045510769;0.044250072090218
CONS00000102385;chr7;74690472;74691521;Slco3a1;intergenic;Intergenic;Slco3a1;130;48;101;100;194;146;98.095687194599;50.1641710757719;90.2995363937777;114.17686858142;185.008346134154;132.662472369427;106.069001489989;-0.490479828734173;0.261978683027105;0.000901409546974;0.031928667962192
CONS00000071553;chr2;172433588;172434242;Cass4;gene_body_overlap_end;TTS (NM_001080820);Rtf2;140;115;125;157;165;247;105.641509286491;120.18499320237;111.756851972497;179.257683672829;157.352459340904;224.435826542798;130.263764422006;-0.489750601683102;0.214519081084873;0.000325191616699;0.016321344260372
CONS00000005716;chr1;150395880;150396381;Tpr;gene_body;intron (NM_133780, intron 3 of 51);Odr4;78;41;40;79;91;79;58.8574123167594;42.8485627938885;35.7621926311991;90.1997261793215;86.7822654546806;71.7831186108544;66.7724513671284;-0.489362024159346;0.259792628774561;0.000887395550503;0.031609641505838
CONS00000025004;chr12;33433701;33434466;Twistnb;gene_body;intron (NM_172253, intron 2 of 3);Twistnb;80;47;58;93;101;87;60.3665767351378;49.11908417836;51.8551793152387;106.18448778072;96.3187781420081;79.0522951790422;74.5945521244528;-0.48907453276678;0.239821842429317;0.000618248523068;0.025107784015813
CONS00000049733;chr17;5977493;5978032;Synj2;gene_body;intron (NR_151772, intron 2 of 25);Synj2;41;28;30;53;72;46;30.9378705767581;29.2624331275336;26.8216444733993;60.5137403481524;68.6628913487582;41.7977652670798;47.7899209142707;-0.48839990241228;0.302431201192917;0.001499900731702;0.042958933190941
CONS00000065736;chr2;65198375;65199070;Cobll1;gene_body;intron (NM_001363076, intron 1 of 14);Cobll1;39;57;36;74;89;67;29.4287061583797;59.5699531524792;32.1859733680792;84.4908827502505;84.874962917215;60.8793537585728;57.2172376028306;-0.488384778123274;0.294378510860816;0.001395678984799;0.041235310203517
CONS00000043349;chr15;81669164;81669961;L3mbtl2;gene_body;intron (NM_145993, intron 3 of 16);L3mbtl2;45;49;41;77;74;69;33.956199413515;51.2092579731838;36.6562474469791;87.9161888076931;70.5701938862237;62.6966479006197;71.2160828597973;-0.487541004736946;0.269611657038428;0.001059126763826;0.035196990452169
CONS00000099112;chr6;144644587;144645130;Sox5;gene_body;Intergenic;Sox5os3;36;26;23;44;46;61;27.164959530812;27.1722593327098;20.5632607629395;50.2378221758246;43.8679583617067;55.4274713324319;39.5915049592651;-0.487528423136126;0.310645751412775;0.001616880885302;0.044800524752733
CONS00000113953;chr9;50324245;50325161;Rpl10-ps3;intergenic;Intergenic;2310003N18Rik;77;64;68;92;100;123;58.1028301075702;66.8855614343626;60.7957274730385;105.042719094906;95.3651268732753;111.763589735887;89.0678826050941;-0.487125072834501;0.223027836526797;0.0004351012377;0.019852495501952
CONS00000018320;chr11;57685944;57686748;Galnt10;gene_body;intron (NM_134189, intron 1 of 11);4933424L21Rik;66;57;57;84;132;81;49.8024258064887;59.5699531524792;50.9611244994587;95.9085696083925;125.881967472723;73.6004127529014;65.4009476011921;-0.487003070034848;0.275737778249191;0.001158659648692;0.036986519228108
CONS00000094987;chr6;59412280;59412884;Gprin3;gene_body;intron (NM_183183, intron 1 of 1);Gprin3;99;56;95;93;146;137;74.7036387097331;58.5248662550672;84.9352074990979;106.18448778072;139.233085234982;124.484648730216;90.7191248705024;-0.486926715044767;0.225650133619687;0.000466941636346;0.020961418497817
CONS00000062204;chr19;57999430;57999931;Atrnl1;gene_body;intron (NM_181415, intron 27 of 28);Mir5623;21;10;13;22;30;57;15.8462263929737;10.4508689741191;11.6227126051397;25.1189110879123;28.6095380619826;51.792883048338;24.4656619070326;-0.48666051401064;0.400526403655729;0.001728881089885;0.046745709428917
CONS00000088522;chr5;92000677;92001286;Odaph;intergenic;Intergenic;Odaph;47;41;50;52;101;86;35.4653638318935;42.8485627938885;44.7027407889989;59.3719716623382;96.3187781420081;78.1436481080188;53.64808465948;-0.486438353886059;0.292501499920173;0.001409478531494;0.041528768982984
CONS00000018371;chr11;58184522;58185528;Mrpl22;intergenic;intron (NM_001135115, intron 1 of 1);Gm12250;71;62;61;103;145;77;53.5753368524348;64.7953876395387;54.5373437625786;117.602174638862;138.279433966249;69.9658244688075;87.3722349555775;-0.485681004078378;0.28602167573613;0.001333559265733;0.040087920466989
CONS00000064472;chr2;34162416;34163048;Pbx3;intergenic;Intergenic;C230014O12Rik;28;36;43;40;81;72;21.1283018572982;37.6231283068289;38.444357078539;45.6707474325678;77.245752767353;65.4225891136901;46.835489043933;-0.484606659465728;0.304414141913757;0.001605417926896;0.044676392216101
CONS00000113578;chr9;44036999;44037500;Thy1;distal;Intergenic;Thy1;51;34;56;62;94;86;38.4836926686504;35.5329545120051;50.0670696836787;70.7896585204802;89.6432192608788;78.1436481080188;47.0376686538385;-0.484228527867794;0.294890621843583;0.00148829134826;0.042914484563059
CONS00000058110;chr18;79293517;79294213;Setbp1;intergenic;Intergenic;Setbp1;72;73;78;85;125;129;54.3299190616241;76.2913435110698;69.7362756308383;97.0503382942067;119.206408591594;117.215472162028;98.1971419570799;-0.483938962933965;0.221511238761952;0.000447554954789;0.020295349316494
CONS00000098068;chr6;127162755;127163336;Ccnd2;intergenic;intron (NR_040275, intron 1 of 1);Ccnd2;53;25;24;41;70;63;39.9928570870288;26.1271724352979;21.4573155787195;46.812516118382;66.7555888112927;57.2447654744789;49.3713977927227;-0.483167604379307;0.297720815972263;0.001549672635993;0.043771111107447
CONS00000007282;chr1;171672470;171673547;Cd48;distal;Intergenic;Cd48;94;61;79;101;150;103;70.930727663787;63.7503007421268;70.6303304466182;115.318637267234;143.047690309913;93.5906483154178;89.0504143589714;-0.482443788396054;0.233325560807137;0.000611884960075;0.024992267438296
CONS00000002189;chr1;61026621;61027991;Icos;intergenic;Intergenic;Icos;138;74;103;116;164;171;104.132344868113;77.3364304084817;92.0876460253377;132.445167554447;156.398808072172;155.378649145014;122.968445121497;-0.481272533278786;0.195394264043114;0.00021210650596;0.012246779609902
CONS00000080067;chr4;48034202;48034742;Nr4a3;intergenic;Intergenic;Nr4a3;37;33;33;74;51;53;27.9195417400013;34.4878676145932;29.5038089207393;84.4908827502505;48.6362147053704;48.1582947642441;47.3321344933941;-0.480887712461963;0.304549113468045;0.001690472910441;0.046251989462912
CONS00000047152;chr16;38503364;38504038;Timmdc1;gene_body;intron (NM_024273, intron 5 of 6);Timmdc1;138;83;89;137;177;134;104.132344868113;86.7422124851889;79.570878604418;156.422309956545;168.796274565697;121.758707517146;113.689304548095;-0.48062222009989;0.207672297098994;0.000325816623595;0.016338280202618
CONS00000051612;chr17;34655267;34655768;Tnxb;distal;TTS (NM_017406);Atf6b;36;32;45;62;79;53;27.164959530812;33.4427807171813;40.232466710099;70.7896585204802;75.3384502298875;48.1582947642441;48.2084255934545;-0.479807568669594;0.296462320236649;0.001607138196651;0.044676392216101
CONS00000031589;chr13;51209734;51210725;Nxnl2;intergenic;Intergenic;Hist1h2al;33;18;22;38;41;52;24.9012129032444;18.8115641534145;19.6692059471595;43.3872100609395;39.0997020180429;47.2496476932206;37.1974843608769;-0.479088202936035;0.31738414554101;0.001882786143667;0.049409004504581
CONS00000035003;chr13;115099222;115099723;Gm49395;gene_body;intron (NM_001033228, intron 1 of 28);Itga1;47;19;39;48;60;76;35.4653638318935;19.8566510508264;34.8681378154191;54.8048969190814;57.2190761239652;69.057177397784;37.005181240236;-0.477724937288941;0.30949597992353;0.001826478938958;0.048446032174099
CONS00000045867;chr16;19982763;19983362;Klhl6;TSS;promoter-TSS (NM_183390);Klhl6;107;73;82;112;139;143;80.7402963832469;76.2913435110698;73.3124948939582;127.87809281119;132.557526353853;129.936531156357;107.051506911371;-0.477645796550087;0.228120908552241;0.000599421626378;0.024637775358525
CONS00000001086;chr1;38657534;38658668;Aff3;gene_body;Intergenic;Aff3;49;54;71;59;127;100;36.9745282502719;56.4346924602434;63.4778919203784;67.3643524630376;121.11371112906;90.8647071023474;98.1199109170436;-0.477168694684138;0.263412384574697;0.001151422065655;0.036886786497426
CONS00000009703;chr10;19214788;19215400;Olig3;intergenic;Intergenic;Gm20139;81;34;63;59;103;123;61.1211589443271;35.5329545120051;56.3254533941386;67.3643524630376;98.2260806794736;111.763589735887;68.6700566862562;-0.477084269348319;0.265143847859759;0.001181368768659;0.037413303562623
CONS00000004157;chr1;108377676;108378177;Serpinb8;intergenic;Intergenic;D830032E09Rik;13;13;11;19;52;22;9.8095687194599;13.5861296663549;9.83460297357975;21.6936050304697;49.5898659741032;19.9902355625164;19.9135523786572;-0.477077430738282;0.398840624564332;0.001877562804954;0.049357859132091
CONS00000002691;chr1;73986337;73987158;Tns1;gene_body;intron (NM_027884, intron 12 of 34);6030407O03Rik;31;27;28;39;56;59;23.3920484848659;28.2173462301217;25.0335348418394;44.5289787467537;53.4044710490342;53.610177190385;39.1275315192374;-0.475741702912002;0.309422616135149;0.001874125211341;0.049318399204429
CONS00000021676;chr11;98372155;98372850;Stard3;gene_body;intron (NM_021547, intron 2 of 14);Tcap;49;39;47;78;75;67;36.9745282502719;40.7583889990647;42.0205763416589;89.0579574935073;71.5238451549565;60.8793537585728;54.4480895985035;-0.474697693805146;0.276358236931334;0.001415215215864;0.041617729031727
CONS00000070255;chr2;154930535;154931711;a;gene_body;Intergenic;Eif2s2;39;27;24;50;47;59;29.4287061583797;28.2173462301217;21.4573155787195;57.0884342907098;44.8216096304394;53.610177190385;40.032576600819;-0.474667332911731;0.303221180559788;0.001821693230858;0.048364252762244
CONS00000099259;chr6;145893317;145894231;Bhlhe41;intergenic;Intergenic;Bhlhe41;49;61;38;66;98;83;36.9745282502719;63.7503007421268;33.9740829996392;75.3567332637369;93.4578243358098;75.4177068949483;68.5613718501293;-0.474235794464019;0.273680660246467;0.00138118387027;0.041010422924116
CONS00000012724;chr10;79970737;79971238;Grin3b;TSS_proximal;exon (NM_130455, exon 1 of 9);Grin3b;50;58;36;79;95;69;37.7291104594612;60.6150400498911;32.1859733680792;90.1997261793215;90.5968705296116;62.6966479006197;55.1181602083893;-0.473333015302153;0.284807214063624;0.001583077132431;0.04438335844734
CONS00000028761;chr12;112854681;112855670;Gpr132;gene_body;intron (NM_019925, intron 2 of 2);Gpr132;122;96;88;113;182;148;92.0590295210852;100.328342151544;78.676823788638;129.019861497004;173.564530909361;134.479766511474;179.721145850436;-0.472339049960344;0.198116065305075;0.000291986542664;0.015163816655787
CONS00000111069;chr8;116720297;116721678;Cdyl2;gene_body;intron (NM_029441, intron 1 of 6);Cdyl2;47;40;67;61;122;72;35.4653638318935;41.8034758964766;59.9016726572585;69.647889834666;116.345454785396;65.4225891136901;73.0250981831947;-0.471398932509183;0.275356935128642;0.001472843866792;0.042563389772029
CONS00000064272;chr2;32062994;32063612;Fam78a;gene_body;intron (NR_151493, intron 3 of 5);Fam78a;191;132;170;217;230;253;144.125201955142;137.951470458373;151.989318682596;247.763804821681;219.339791808533;229.887708968939;178.256586813936;-0.471026165313073;0.191994373297597;0.000243314599352;0.013473605226282
CONS00000098580;chr6;134903331;134904341;Gpr19;distal;Intergenic;Gpr19;181;110;127;156;213;219;136.579379863249;114.959558715311;113.544961604057;178.115914987015;203.127720240076;198.993708554141;187.021966995298;-0.47058911115659;0.183956779509823;0.000180003558829;0.01104417083682
